#Network|Station|Location|Channel|Latitude|Longitude|Elevation|Depth|Azimuth|Dip|SensorDescription|Scale|ScaleFreq|ScaleUnits|SampleRate|StartTime|EndTime
ZY|SV03||HHZ|35.7705|-117.5997|671.0|0.0|90.0|0.0|TRILLIUM COMPACT,Velocity Transducer,NANOMETRICS|471281000.0|1.0|M/S|100.0|2019-07-07T17:38:05|3000-01-01T00:00:00
ZY|SV03|CC|HHZ|35.7705|-117.5997|671.0|0.0|0.0|-90.0|TRILLIUM COMPACT,Velocity Transducer,NANOMETRICS|471281000.0|1.0|M/S|100.0|2019-07-07T17:38:05|3000-01-01T00:00:00
ZY|SV03||HNE|35.7705|-117.5997|671.0|0.0|0.0|-90.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|320788.0|1.0|M/S**2|200.0|2019-07-07T17:38:05|3000-01-01T00:00:00
ZY|SV03|CC|HNE|35.7705|-117.5997|671.0|0.0|90.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|320788.0|1.0|M/S**2|200.0|2019-07-07T17:38:05|3000-01-01T00:00:00
ZY|SV03||HNN|35.7705|-117.5997|671.0|0.0|0.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|320788.0|1.0|M/S**2|200.0|2019-07-07T17:38:05|3000-01-01T00:00:00
ZY|SV03|CC|HNN|35.7705|-117.5997|671.0|0.0|0.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|320788.0|1.0|M/S**2|200.0|2019-07-07T17:38:05|3000-01-01T00:00:00
ZY|SV03||HNZ|35.7705|-117.5997|671.0|0.0|90.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|320788.0|1.0|M/S**2|200.0|2019-07-07T17:38:05|3000-01-01T00:00:00
ZY|SV03|CC|HNZ|35.7705|-117.5997|671.0|0.0|0.0|-90.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|320788.0|1.0|M/S**2|200.0|2019-07-07T17:38:05|3000-01-01T00:00:00
ZY|SV04||HHE|35.9023|-117.7018|707.0|0.0|0.0|-90.0|TRILLIUM COMPACT,Velocity Transducer,NANOMETRICS|471281000.0|1.0|M/S|100.0|2019-07-11T23:02:37|3000-01-01T00:00:00
ZY|SV04|CC|HHE|35.9023|-117.7018|707.0|0.0|90.0|0.0|TRILLIUM COMPACT,Velocity Transducer,NANOMETRICS|471281000.0|1.0|M/S|100.0|2019-07-11T23:02:37|3000-01-01T00:00:00
ZY|SV04||HHN|35.9023|-117.7018|707.0|0.0|0.0|0.0|TRILLIUM COMPACT,Velocity Transducer,NANOMETRICS|471281000.0|1.0|M/S|100.0|2019-07-11T23:02:37|3000-01-01T00:00:00
ZY|SV04|CC|HHN|35.9023|-117.7018|707.0|0.0|0.0|0.0|TRILLIUM COMPACT,Velocity Transducer,NANOMETRICS|471281000.0|1.0|M/S|100.0|2019-07-11T23:02:37|3000-01-01T00:00:00
ZY|SV04||HHZ|35.9023|-117.7018|707.0|0.0|90.0|0.0|TRILLIUM COMPACT,Velocity Transducer,NANOMETRICS|471281000.0|1.0|M/S|100.0|2019-07-11T23:02:37|3000-01-01T00:00:00
ZY|SV04|CC|HHZ|35.9023|-117.7018|707.0|0.0|0.0|-90.0|TRILLIUM COMPACT,Velocity Transducer,NANOMETRICS|471281000.0|1.0|M/S|100.0|2019-07-11T23:02:37|3000-01-01T00:00:00
ZY|SV04||HNE|35.9023|-117.7018|707.0|0.0|0.0|-90.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|320756.0|1.0|M/S**2|200.0|2019-07-11T23:02:37|3000-01-01T00:00:00
ZY|SV04|CC|HNE|35.9023|-117.7018|707.0|0.0|90.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|320756.0|1.0|M/S**2|200.0|2019-07-11T23:02:37|3000-01-01T00:00:00
ZY|SV04||HNN|35.9023|-117.7018|707.0|0.0|0.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|320756.0|1.0|M/S**2|200.0|2019-07-11T23:02:37|3000-01-01T00:00:00
ZY|SV04|CC|HNN|35.9023|-117.7018|707.0|0.0|0.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|320756.0|1.0|M/S**2|200.0|2019-07-11T23:02:37|3000-01-01T00:00:00
ZY|SV04||HNZ|35.9023|-117.7018|707.0|0.0|90.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|320756.0|1.0|M/S**2|200.0|2019-07-11T23:02:37|3000-01-01T00:00:00
ZY|SV04|CC|HNZ|35.9023|-117.7018|707.0|0.0|0.0|-90.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|320756.0|1.0|M/S**2|200.0|2019-07-11T23:02:37|3000-01-01T00:00:00
ZY|SV05||HHE|35.7224|-117.5719|664.0|0.0|0.0|-90.0|TRILLIUM COMPACT,Velocity Transducer,NANOMETRICS|471429000.0|1.0|M/S|100.0|2019-07-07T20:03:07|3000-01-01T00:00:00
ZY|SV05|CC|HHE|35.7224|-117.5719|664.0|0.0|90.0|0.0|TRILLIUM COMPACT,Velocity Transducer,NANOMETRICS|471429000.0|1.0|M/S|100.0|2019-07-07T20:03:07|3000-01-01T00:00:00
ZY|SV05||HHN|35.7224|-117.5719|664.0|0.0|0.0|0.0|TRILLIUM COMPACT,Velocity Transducer,NANOMETRICS|471429000.0|1.0|M/S|100.0|2019-07-07T20:03:07|3000-01-01T00:00:00
ZY|SV05|CC|HHN|35.7224|-117.5719|664.0|0.0|0.0|0.0|TRILLIUM COMPACT,Velocity Transducer,NANOMETRICS|471429000.0|1.0|M/S|100.0|2019-07-07T20:03:07|3000-01-01T00:00:00
ZY|SV05||HHZ|35.7224|-117.5719|664.0|0.0|90.0|0.0|TRILLIUM COMPACT,Velocity Transducer,NANOMETRICS|471429000.0|1.0|M/S|100.0|2019-07-07T20:03:07|3000-01-01T00:00:00
ZY|SV05|CC|HHZ|35.7224|-117.5719|664.0|0.0|0.0|-90.0|TRILLIUM COMPACT,Velocity Transducer,NANOMETRICS|471429000.0|1.0|M/S|100.0|2019-07-07T20:03:07|3000-01-01T00:00:00
ZY|SV05||HNE|35.7224|-117.5719|664.0|0.0|0.0|-90.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|320889.0|1.0|M/S**2|200.0|2019-07-07T20:03:07|3000-01-01T00:00:00
ZY|SV05|CC|HNE|35.7224|-117.5719|664.0|0.0|90.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|320889.0|1.0|M/S**2|200.0|2019-07-07T20:03:07|3000-01-01T00:00:00
ZY|SV05||HNN|35.7224|-117.5719|664.0|0.0|0.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|320889.0|1.0|M/S**2|200.0|2019-07-07T20:03:07|3000-01-01T00:00:00
ZY|SV05|CC|HNN|35.7224|-117.5719|664.0|0.0|0.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|320889.0|1.0|M/S**2|200.0|2019-07-07T20:03:07|3000-01-01T00:00:00
ZY|SV05||HNZ|35.7224|-117.5719|664.0|0.0|90.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|320889.0|1.0|M/S**2|200.0|2019-07-07T20:03:07|3000-01-01T00:00:00
ZY|SV05|CC|HNZ|35.7224|-117.5719|664.0|0.0|0.0|-90.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|320889.0|1.0|M/S**2|200.0|2019-07-07T20:03:07|3000-01-01T00:00:00
ZY|SV06||HHE|35.6012|-117.3811|597.9|0.0|0.0|-90.0|TRILLIUM COMPACT,Velocity Transducer,NANOMETRICS|471429000.0|1.0|M/S|100.0|2019-07-11T01:47:24|3000-01-01T00:00:00
ZY|SV06|CC|HHE|35.6012|-117.3811|597.9|0.0|90.0|0.0|TRILLIUM COMPACT,Velocity Transducer,NANOMETRICS|471429000.0|1.0|M/S|100.0|2019-07-11T01:47:24|3000-01-01T00:00:00
ZY|SV06||HHN|35.6012|-117.3811|597.9|0.0|0.0|0.0|TRILLIUM COMPACT,Velocity Transducer,NANOMETRICS|471429000.0|1.0|M/S|100.0|2019-07-11T01:47:24|3000-01-01T00:00:00
ZY|SV06|CC|HHN|35.6012|-117.3811|597.9|0.0|0.0|0.0|TRILLIUM COMPACT,Velocity Transducer,NANOMETRICS|471429000.0|1.0|M/S|100.0|2019-07-11T01:47:24|3000-01-01T00:00:00
ZY|SV06||HHZ|35.6012|-117.3811|597.9|0.0|90.0|0.0|TRILLIUM COMPACT,Velocity Transducer,NANOMETRICS|471429000.0|1.0|M/S|100.0|2019-07-11T01:47:24|3000-01-01T00:00:00
ZY|SV06|CC|HHZ|35.6012|-117.3811|597.9|0.0|0.0|-90.0|TRILLIUM COMPACT,Velocity Transducer,NANOMETRICS|471429000.0|1.0|M/S|100.0|2019-07-11T01:47:24|3000-01-01T00:00:00
ZY|SV06||HNE|35.6012|-117.3811|597.9|0.0|0.0|-90.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|320856.0|1.0|M/S**2|200.0|2019-07-11T01:47:24|3000-01-01T00:00:00
ZY|SV06|CC|HNE|35.6012|-117.3811|597.9|0.0|90.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|320856.0|1.0|M/S**2|200.0|2019-07-11T01:47:24|3000-01-01T00:00:00
ZY|SV06||HNN|35.6012|-117.3811|597.9|0.0|0.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|320856.0|1.0|M/S**2|200.0|2019-07-11T01:47:24|3000-01-01T00:00:00
ZY|SV06|CC|HNN|35.6012|-117.3811|597.9|0.0|0.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|320856.0|1.0|M/S**2|200.0|2019-07-11T01:47:24|3000-01-01T00:00:00
ZY|SV06||HNZ|35.6012|-117.3811|597.9|0.0|90.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|320856.0|1.0|M/S**2|200.0|2019-07-11T01:47:24|3000-01-01T00:00:00
ZY|SV06|CC|HNZ|35.6012|-117.3811|597.9|0.0|0.0|-90.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|320856.0|1.0|M/S**2|200.0|2019-07-11T01:47:24|3000-01-01T00:00:00
ZY|SV07||HHE|35.6976|-117.6032|664.0|0.0|0.0|-90.0|TRILLIUM COMPACT,Velocity Transducer,NANOMETRICS|274899000.0|1.0|M/S|200.0|2019-07-08T00:00:00|2019-07-19T16:18:25
ZY|SV07|CC|HHE|35.6976|-117.6032|664.0|0.0|90.0|0.0|TRILLIUM COMPACT,Velocity Transducer,NANOMETRICS|274899000.0|1.0|M/S|200.0|2019-07-08T00:00:00|2019-07-19T16:18:25
ZY|SV07||HHN|35.6976|-117.6032|664.0|0.0|0.0|0.0|TRILLIUM COMPACT,Velocity Transducer,NANOMETRICS|274899000.0|1.0|M/S|200.0|2019-07-08T00:00:00|2019-07-19T16:18:25
ZY|SV07|CC|HHN|35.6976|-117.6032|664.0|0.0|0.0|0.0|TRILLIUM COMPACT,Velocity Transducer,NANOMETRICS|274899000.0|1.0|M/S|200.0|2019-07-08T00:00:00|2019-07-19T16:18:25
ZY|SV07||HHZ|35.6976|-117.6032|664.0|0.0|90.0|0.0|TRILLIUM COMPACT,Velocity Transducer,NANOMETRICS|274899000.0|1.0|M/S|200.0|2019-07-08T00:00:00|2019-07-19T16:18:25
ZY|SV07|CC|HHZ|35.6976|-117.6032|664.0|0.0|0.0|-90.0|TRILLIUM COMPACT,Velocity Transducer,NANOMETRICS|274899000.0|1.0|M/S|200.0|2019-07-08T00:00:00|2019-07-19T16:18:25
ZY|SV07||HNE|35.6976|-117.6032|664.0|0.0|0.0|-90.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|187116.0|1.0|M/S**2|200.0|2019-07-08T00:00:00|2019-07-19T16:18:25
ZY|SV07|CC|HNE|35.6976|-117.6032|664.0|0.0|90.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|187116.0|1.0|M/S**2|200.0|2019-07-08T00:00:00|2019-07-19T16:18:25
ZY|SV07||HNN|35.6976|-117.6032|664.0|0.0|0.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|187116.0|1.0|M/S**2|200.0|2019-07-08T00:00:00|2019-07-19T16:18:25
ZY|SV07|CC|HNN|35.6976|-117.6032|664.0|0.0|0.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|187116.0|1.0|M/S**2|200.0|2019-07-08T00:00:00|2019-07-19T16:18:25
ZY|SV07||HNZ|35.6976|-117.6032|664.0|0.0|90.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|187116.0|1.0|M/S**2|200.0|2019-07-08T00:00:00|2019-07-19T16:18:25
ZY|SV07|CC|HNZ|35.6976|-117.6032|664.0|0.0|0.0|-90.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|187116.0|1.0|M/S**2|200.0|2019-07-08T00:00:00|2019-07-19T16:18:25
ZY|SV08||HHE|35.5761|-117.4187|604.0|0.0|0.0|-90.0|TRILLIUM COMPACT,Velocity Transducer,NANOMETRICS|471429000.0|1.0|M/S|100.0|2019-07-11T01:05:19|2020-02-25T23:33:50
ZY|SV08|CC|HHE|35.5761|-117.4187|604.0|0.0|90.0|0.0|TRILLIUM COMPACT,Velocity Transducer,NANOMETRICS|471429000.0|1.0|M/S|100.0|2019-07-11T01:05:19|2020-02-25T23:33:50
ZY|SV08||HHN|35.5761|-117.4187|604.0|0.0|0.0|0.0|TRILLIUM COMPACT,Velocity Transducer,NANOMETRICS|471429000.0|1.0|M/S|100.0|2019-07-11T01:05:19|2020-02-25T23:33:50
ZY|SV08|CC|HHN|35.5761|-117.4187|604.0|0.0|0.0|0.0|TRILLIUM COMPACT,Velocity Transducer,NANOMETRICS|471429000.0|1.0|M/S|100.0|2019-07-11T01:05:19|2020-02-25T23:33:50
ZY|SV08||HHZ|35.5761|-117.4187|604.0|0.0|90.0|0.0|TRILLIUM COMPACT,Velocity Transducer,NANOMETRICS|471429000.0|1.0|M/S|100.0|2019-07-11T01:05:19|2020-02-25T23:33:50
ZY|SV08|CC|HHZ|35.5761|-117.4187|604.0|0.0|0.0|-90.0|TRILLIUM COMPACT,Velocity Transducer,NANOMETRICS|471429000.0|1.0|M/S|100.0|2019-07-11T01:05:19|2020-02-25T23:33:50
ZY|SV08||HNE|35.5761|-117.4187|604.0|0.0|0.0|-90.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|320856.0|1.0|M/S**2|200.0|2019-07-11T01:05:19|2020-02-25T23:33:50
ZY|SV08|CC|HNE|35.5761|-117.4187|604.0|0.0|90.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|320856.0|1.0|M/S**2|200.0|2019-07-11T01:05:19|2020-02-25T23:33:50
ZY|SV08||HNN|35.5761|-117.4187|604.0|0.0|0.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|320856.0|1.0|M/S**2|200.0|2019-07-11T01:05:19|2020-02-25T23:33:50
ZY|SV08|CC|HNN|35.5761|-117.4187|604.0|0.0|0.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|320856.0|1.0|M/S**2|200.0|2019-07-11T01:05:19|2020-02-25T23:33:50
ZY|SV08||HNZ|35.5761|-117.4187|604.0|0.0|90.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|320856.0|1.0|M/S**2|200.0|2019-07-11T01:05:19|2020-02-25T23:33:50
ZY|SV08|CC|HNZ|35.5761|-117.4187|604.0|0.0|0.0|-90.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|320856.0|1.0|M/S**2|200.0|2019-07-11T01:05:19|2020-02-25T23:33:50
