#Network|Station|Location|Channel|Latitude|Longitude|Elevation|Depth|Azimuth|Dip|SensorDescription|Scale|ScaleFreq|ScaleUnits|SampleRate|StartTime|EndTime
CI|WNM|2C|HNZ|35.8422|-117.90616|974.3|0.0|0.0|-90.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|214039.0|1.0|M/S**2|200.0|2017-03-15T23:59:00|3000-01-01T00:00:00
CI|WOR||HHE|35.69563|-118.24246|795.0|2.4|90.0|0.0|CMG-3T,VELOCITY-TRANSDUCER,GURALP|640218000.0|1.0|M/S|100.0|2016-09-20T18:30:00|3000-01-01T00:00:00
CI|WOR||HHN|35.69563|-118.24246|795.0|2.4|0.0|0.0|CMG-3T,VELOCITY-TRANSDUCER,GURALP|636779000.0|1.0|M/S|100.0|2016-09-20T18:30:00|3000-01-01T00:00:00
CI|WOR||HHZ|35.69563|-118.24246|795.0|2.4|0.0|-90.0|CMG-3T,VELOCITY-TRANSDUCER,GURALP|636359000.0|1.0|M/S|100.0|2016-09-20T18:30:00|3000-01-01T00:00:00
CI|WOR||HNE|35.69563|-118.24246|795.0|2.4|90.0|0.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213799.0|1.0|M/S**2|100.0|2015-06-16T19:00:00|3000-01-01T00:00:00
CI|WOR||HNN|35.69563|-118.24246|795.0|2.4|0.0|0.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213671.0|1.0|M/S**2|100.0|2015-06-16T19:00:00|3000-01-01T00:00:00
CI|WOR||HNZ|35.69563|-118.24246|795.0|2.4|0.0|-90.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213970.0|1.0|M/S**2|100.0|2015-06-16T19:00:00|3000-01-01T00:00:00
LB|DAC||HHE|36.277|-117.593697|1813.0|0.0|90.0|0.0|Nanometrics Trillium 120 Sec Response/Reftek 130S|439548000.0|0.7|M/S|250.0|2016-04-15T17:17:17|3000-01-01T00:00:00
LB|DAC||HHN|36.277|-117.593697|1813.0|0.0|0.0|0.0|Nanometrics Trillium 120 Sec Response/Reftek 130S|439548000.0|0.7|M/S|250.0|2016-04-15T17:17:17|3000-01-01T00:00:00
LB|DAC||HHZ|36.277|-117.593697|1813.0|0.0|0.0|-90.0|Nanometrics Trillium 120 Sec Response/Reftek 130S|439548000.0|0.7|M/S|250.0|2016-04-15T17:17:17|3000-01-01T00:00:00
NN|GWY||EHZ|36.186001|-116.6698|1538.0|0.0|0.0|-90.0|L4|-408204375480.0|10.0|M/S|100.0|2010-11-09T00:00:00|3000-01-01T00:00:00
NN|PAN||EHZ|36.3932|-117.099701|1682.0|0.0|0.0|-90.0|L4|-408204375480.0|10.0|M/S|100.0|2010-11-09T00:00:00|3000-01-01T00:00:00
NN|QSM||EHZ|35.965|-116.869102|385.0|0.0|0.0|-90.0|L4|-408204375480.0|10.0|M/S|100.0|2010-11-09T00:00:00|3000-01-01T00:00:00
NP|1035|A1|HN2|35.64384|-118.47384|805.0|0.0|20.0|0.0|Episensor|426141.261|1.0|M/S**2|200.0|1999-08-18T18:00:00|3000-01-01T00:00:00
NP|1035|AA|HN2|35.64144|-118.46351|802.0|0.0|20.0|0.0|Episensor|429496.704|1.0|M/S**2|200.0|1999-08-23T18:00:00|3000-01-01T00:00:00
NP|1035|AD|HN2|35.6408|-118.47032|806.0|0.0|20.0|0.0|Episensor|429496.704|1.0|M/S**2|200.0|1999-08-20T18:00:00|3000-01-01T00:00:00
NP|1035|AL|HN2|35.64189|-118.46789|799.0|0.0|20.0|0.0|Episensor|429496.704|1.0|M/S**2|200.0|1999-08-20T18:00:00|3000-01-01T00:00:00
NP|1035|AR|HN2|35.64292|-118.47136|794.0|0.0|20.0|0.0|Episensor|429496.704|1.0|M/S**2|200.0|1999-08-20T18:00:00|3000-01-01T00:00:00
NP|1035|AT|HN2|35.64245|-118.46947|778.0|0.0|20.0|0.0|Episensor|426212.0|1.0|M/S**2|200.0|1999-08-23T18:00:00|3000-01-01T00:00:00
NP|1035|AU|HN2|35.64245|-118.46947|800.0|0.0|20.0|0.0|Episensor|429568.0|1.0|M/S**2|200.0|1999-08-23T18:00:00|3000-01-01T00:00:00
NP|1035|DS|HN2|35.6441|-118.48354|755.0|0.0|15.0|0.0|Episensor|429496.704|1.0|M/S**2|200.0|1999-08-20T18:00:00|3000-01-01T00:00:00
NP|1035|LC|HN2|35.64562|-118.48106|798.0|0.0|15.0|0.0|Episensor|429496.704|1.0|M/S**2|200.0|1999-08-20T18:00:00|3000-01-01T00:00:00
NP|1035|LT|HN2|35.64553|-118.48029|796.0|0.0|15.0|0.0|Episensor|429568.0|1.0|M/S**2|200.0|2008-08-27T18:00:00|3000-01-01T00:00:00
NP|1035|MS|HN2|35.64536|-118.483|778.0|0.0|15.0|0.0|Episensor|429496.704|1.0|M/S**2|200.0|1999-08-20T18:00:00|3000-01-01T00:00:00
NP|1035|RA|HN2|35.64667|-118.48492|801.0|0.0|20.0|0.0|Episensor|426141.261|1.0|M/S**2|200.0|1999-08-20T18:00:00|3000-01-01T00:00:00
NP|1035|RC|HN2|35.64597|-118.48288|798.0|0.0|15.0|0.0|Episensor|429496.704|1.0|M/S**2|200.0|1999-08-19T18:00:00|3000-01-01T00:00:00
NP|1035|UT|HN2|35.64553|-118.48029|796.0|0.0|15.0|0.0|Episensor|429568.0|1.0|M/S**2|200.0|2009-09-22T18:00:00|3000-01-01T00:00:00
NP|1035|A1|HN3|35.64384|-118.47384|805.0|0.0|290.0|0.0|Episensor|426141.261|1.0|M/S**2|200.0|1999-08-18T18:00:00|3000-01-01T00:00:00
NP|1035|AA|HN3|35.64144|-118.46351|802.0|0.0|290.0|0.0|Episensor|429496.704|1.0|M/S**2|200.0|1999-08-23T18:00:00|3000-01-01T00:00:00
NP|1035|AD|HN3|35.6408|-118.47032|806.0|0.0|290.0|0.0|Episensor|429496.704|1.0|M/S**2|200.0|1999-08-20T18:00:00|3000-01-01T00:00:00
NP|1035|AL|HN3|35.64189|-118.46789|799.0|0.0|290.0|0.0|Episensor|429496.704|1.0|M/S**2|200.0|1999-08-20T18:00:00|3000-01-01T00:00:00
NP|1035|AR|HN3|35.64292|-118.47136|794.0|0.0|290.0|0.0|Episensor|426141.261|1.0|M/S**2|200.0|1999-08-20T18:00:00|3000-01-01T00:00:00
NP|1035|AT|HN3|35.64245|-118.46947|778.0|0.0|290.0|0.0|Episensor|426212.0|1.0|M/S**2|200.0|1999-08-23T18:00:00|3000-01-01T00:00:00
NP|1035|AU|HN3|35.64245|-118.46947|800.0|0.0|290.0|0.0|Episensor|426212.0|1.0|M/S**2|200.0|1999-08-23T18:00:00|3000-01-01T00:00:00
NP|1035|DS|HN3|35.6441|-118.48354|755.0|0.0|285.0|0.0|Episensor|429496.704|1.0|M/S**2|200.0|1999-08-20T18:00:00|3000-01-01T00:00:00
NP|1035|LC|HN3|35.64562|-118.48106|798.0|0.0|285.0|0.0|Episensor|429496.704|1.0|M/S**2|200.0|1999-08-20T18:00:00|3000-01-01T00:00:00
NP|1035|LT|HN3|35.64553|-118.48029|796.0|0.0|285.0|0.0|Episensor|429568.0|1.0|M/S**2|200.0|2008-08-27T18:00:00|3000-01-01T00:00:00
NP|1035|MS|HN3|35.64536|-118.483|778.0|0.0|285.0|0.0|Episensor|426141.261|1.0|M/S**2|200.0|1999-08-20T18:00:00|3000-01-01T00:00:00
NP|1035|RA|HN3|35.64667|-118.48492|801.0|0.0|290.0|0.0|Episensor|426141.261|1.0|M/S**2|200.0|1999-08-20T18:00:00|3000-01-01T00:00:00
NP|1035|RC|HN3|35.64597|-118.48288|798.0|0.0|285.0|0.0|Episensor|426141.261|1.0|M/S**2|200.0|1999-08-19T18:00:00|3000-01-01T00:00:00
NP|1035|UT|HN3|35.64553|-118.48029|796.0|0.0|285.0|0.0|Episensor|429568.0|1.0|M/S**2|200.0|2009-09-22T18:00:00|3000-01-01T00:00:00
NP|1035|A1|HNZ|35.64384|-118.47384|805.0|0.0|0.0|-90.0|Episensor|429496.704|1.0|M/S**2|200.0|1999-08-18T18:00:00|3000-01-01T00:00:00
NP|1035|AA|HNZ|35.64144|-118.46351|802.0|0.0|0.0|-90.0|Episensor|426141.261|1.0|M/S**2|200.0|1999-08-23T18:00:00|3000-01-01T00:00:00
NP|1035|AD|HNZ|35.6408|-118.47032|806.0|0.0|0.0|-90.0|Episensor|429496.704|1.0|M/S**2|200.0|1999-08-20T18:00:00|3000-01-01T00:00:00
NP|1035|AL|HNZ|35.64189|-118.46789|799.0|0.0|0.0|-90.0|Episensor|429496.704|1.0|M/S**2|200.0|1999-08-20T18:00:00|3000-01-01T00:00:00
NP|1035|AR|HNZ|35.64292|-118.47136|794.0|0.0|0.0|-90.0|Episensor|429496.704|1.0|M/S**2|200.0|1999-08-20T18:00:00|3000-01-01T00:00:00
NP|1035|AT|HNZ|35.64245|-118.46947|778.0|0.0|0.0|-90.0|Episensor|429568.0|1.0|M/S**2|200.0|1999-08-23T18:00:00|3000-01-01T00:00:00
NP|1035|AU|HNZ|35.64245|-118.46947|800.0|0.0|0.0|-90.0|Episensor|429568.0|1.0|M/S**2|200.0|1999-08-23T18:00:00|3000-01-01T00:00:00
NP|1035|DS|HNZ|35.6441|-118.48354|755.0|0.0|0.0|-90.0|Episensor|429496.704|1.0|M/S**2|200.0|1999-08-20T18:00:00|3000-01-01T00:00:00
NP|1035|LC|HNZ|35.64562|-118.48106|798.0|0.0|0.0|-90.0|Episensor|429496.704|1.0|M/S**2|200.0|1999-08-20T18:00:00|3000-01-01T00:00:00
NP|1035|LT|HNZ|35.64553|-118.48029|796.0|0.0|0.0|-90.0|Episensor|426212.0|1.0|M/S**2|200.0|2008-08-27T18:00:00|3000-01-01T00:00:00
NP|1035|MS|HNZ|35.64536|-118.483|778.0|0.0|0.0|-90.0|Episensor|429496.704|1.0|M/S**2|200.0|1999-08-20T18:00:00|3000-01-01T00:00:00
NP|1035|RA|HNZ|35.64667|-118.48492|801.0|0.0|0.0|-90.0|Episensor|429496.704|1.0|M/S**2|200.0|1999-08-20T18:00:00|3000-01-01T00:00:00
NP|1035|RC|HNZ|35.64597|-118.48288|798.0|0.0|0.0|-90.0|Episensor|426141.261|1.0|M/S**2|200.0|1999-08-19T18:00:00|3000-01-01T00:00:00
NP|1035|UT|HNZ|35.64553|-118.48029|796.0|0.0|0.0|-90.0|Episensor|429568.0|1.0|M/S**2|200.0|2009-09-22T18:00:00|3000-01-01T00:00:00
NP|1809||HNE|36.10954|-117.95651|1092.0|0.0|90.0|0.0|Episensor|429496.704|1.0|M/S**2|200.0|2001-07-17T18:00:00|2020-10-14T18:00:00
NP|1809||HNN|36.10954|-117.95651|1092.0|0.0|360.0|0.0|Episensor|429496.704|1.0|M/S**2|200.0|2001-07-17T18:00:00|2020-10-14T18:00:00
NP|1809||HNZ|36.10954|-117.95651|1092.0|0.0|0.0|-90.0|Episensor|426141.261|1.0|M/S**2|200.0|2001-07-17T18:00:00|2020-10-14T18:00:00
NP|5419||HNE|35.64906|-117.66187|690.0|0.0|90.0|0.0|Episensor|214748.352|1.0|M/S**2|200.0|2019-07-08T18:00:00|3000-01-01T00:00:00
NP|5419|10|HNE|35.64906|-117.66187|690.0|0.0|90.0|0.0|Episensor|214748.352|1.0|M/S**2|100.0|2019-07-08T18:00:00|3000-01-01T00:00:00
NP|5419||HNN|35.64906|-117.66187|690.0|0.0|360.0|0.0|Episensor|214748.352|1.0|M/S**2|200.0|2019-07-08T18:00:00|3000-01-01T00:00:00
NP|5419|10|HNN|35.64906|-117.66187|690.0|0.0|360.0|0.0|Episensor|214748.352|1.0|M/S**2|100.0|2019-07-08T18:00:00|3000-01-01T00:00:00
NP|5419||HNZ|35.64906|-117.66187|690.0|0.0|0.0|-90.0|Episensor|214748.352|1.0|M/S**2|200.0|2019-07-08T18:00:00|3000-01-01T00:00:00
NP|5419|10|HNZ|35.64906|-117.66187|690.0|0.0|0.0|-90.0|Episensor|214748.352|1.0|M/S**2|100.0|2019-07-08T18:00:00|3000-01-01T00:00:00
PB|B916||EH1|36.1925|-117.6685|1859.9|166.9|181.0|0.0|HS-1-LT/Quanterra 330 Linear Phase Composite|781398000.0|20.0|M/S|100.0|2008-03-14T00:00:00|3000-01-01T00:00:00
PB|B916||EH2|36.1925|-117.6685|1859.9|166.9|271.0|0.0|HS-1-LT/Quanterra 330 Linear Phase Composite|781398000.0|20.0|M/S|100.0|2008-03-14T00:00:00|3000-01-01T00:00:00
PB|B916||EHZ|36.1925|-117.6685|1859.9|166.9|0.0|-90.0|HS-1-LT/Quanterra 330 Linear Phase Composite|781398000.0|20.0|M/S|100.0|2008-03-14T00:00:00|3000-01-01T00:00:00
PB|B917||EH1|35.4053|-117.2588|1192.0|155.4|27.0|0.0|HS-1-LT/Quanterra 330 Linear Phase Composite|781398000.0|20.0|M/S|100.0|2008-07-15T00:00:00|3000-01-01T00:00:00
PB|B917||EH2|35.4053|-117.2588|1192.0|155.4|117.0|0.0|HS-1-LT/Quanterra 330 Linear Phase Composite|781398000.0|20.0|M/S|100.0|2008-07-15T00:00:00|3000-01-01T00:00:00
PB|B917||EHZ|35.4053|-117.2588|1192.0|155.4|0.0|-90.0|HS-1-LT/Quanterra 330 Linear Phase Composite|781398000.0|20.0|M/S|100.0|2008-07-15T00:00:00|3000-01-01T00:00:00
PB|B918||EH1|35.9357|-117.6017|1042.6|189.9|344.5|0.0|HS-1-LT/Quanterra 330 Linear Phase Composite|781398000.0|20.0|M/S|100.0|2008-06-23T00:00:00|3000-01-01T00:00:00
PB|B918||EH2|35.9357|-117.6017|1042.6|189.9|254.5|0.0|HS-1-LT/Quanterra 330 Linear Phase Composite|781398000.0|20.0|M/S|100.0|2008-06-23T00:00:00|3000-01-01T00:00:00
PB|B918||EHZ|35.9357|-117.6017|1042.6|189.9|0.0|-90.0|HS-1-LT/Quanterra 330 Linear Phase Composite|781398000.0|20.0|M/S|100.0|2008-06-23T00:00:00|3000-01-01T00:00:00
PB|B921||EH1|35.5865|-117.4622|694.5|139.9|10.5|0.0|HS-1-LT/Quanterra 330 Linear Phase Composite|781398000.0|20.0|M/S|100.0|2008-06-04T00:00:00|3000-01-01T00:00:00
PB|B921||EH2|35.5865|-117.4622|694.5|139.9|100.5|0.0|HS-1-LT/Quanterra 330 Linear Phase Composite|781398000.0|20.0|M/S|100.0|2008-06-04T00:00:00|3000-01-01T00:00:00
PB|B921||EHZ|35.5865|-117.4622|694.5|139.9|0.0|-90.0|HS-1-LT/Quanterra 330 Linear Phase Composite|781398000.0|20.0|M/S|100.0|2008-06-04T00:00:00|3000-01-01T00:00:00
